image,alb,bet,dol,lag,nof,other,shark,yft
img_00612.jpg,0.0659591928124,0.0295479167253,0.0013833635021,0.0326098538935,0.0334526672959,0.650849461555,0.150493979454,0.0357034727931
img_04003.jpg,0.315245240927,0.0315535739064,0.00572356162593,0.0367633588612,0.0602842718363,0.482800751925,0.00688097300008,0.0607483126223
img_02486.jpg,0.170268774033,0.152471542358,0.0342645421624,0.00565016549081,0.0553586669266,0.459916770458,0.00740536767989,0.114664122462
img_04138.jpg,0.0301624983549,0.0598631352186,0.00322336703539,0.0026389292907,0.826349854469,0.0456693656743,0.0107890479267,0.0213037785143
img_00486.jpg,0.537476658821,0.215295016766,0.0172826144844,0.0209901370108,0.0647265687585,0.124634765089,0.000270979100605,0.0193233005702
img_02096.jpg,0.300995767117,0.177912265062,0.101239189506,0.000481072143884,0.0153329428285,0.00873622484505,0.065405741334,0.329896837473
img_07023.jpg,0.230724573135,0.00683003850281,0.00343398237601,0.00335326348431,0.720125257969,0.00658060051501,0.00173570518382,0.0272165760398
img_01847.jpg,0.211417987943,0.0637648329139,0.00265775807202,0.0454041026533,0.0115204965696,0.0602931082249,0.140503555536,0.46443811059
img_04127.jpg,0.155685797334,0.0284776780754,0.00712743541226,0.0363662354648,0.0225748773664,0.15973366797,0.219682425261,0.370351821184
img_07375.jpg,0.117988280952,0.0265213064849,0.00322375120595,0.0107062151656,0.0170912705362,0.247579425573,0.131881460547,0.4450083673
img_07173.jpg,0.196276813745,0.020457919687,0.0401263572276,0.00108173722401,0.0282646398991,0.00963936932385,0.0129301343113,0.691223025322
img_05084.jpg,0.259738951921,0.0435547977686,0.00568485027179,0.00485305255279,0.00941992178559,0.394553214312,0.076712243259,0.205482929945
img_04324.jpg,0.703614830971,0.0940426513553,0.00105053221341,0.00113181688357,0.140860855579,0.0134073318914,0.00371521152556,0.0421767756343
img_01773.jpg,0.193468570709,0.0274435281754,0.0150801381096,0.00455980701372,0.00759569695219,0.160130172968,0.366605222225,0.225116878748
img_07678.jpg,0.158133193851,0.314507603645,0.0840795189142,0.11704518646,0.0454235635698,0.169190466404,0.00387529237196,0.107745155692
img_03587.jpg,0.370383560658,0.0420755073428,0.00508664175868,0.0329969935119,0.030656889081,0.0546511299908,0.0812789276242,0.382870405912
img_04370.jpg,0.282810032368,0.44787722826,0.00669030752033,0.0139592448249,0.0147860385478,0.143522769213,0.0188746731728,0.0714796558022
img_01657.jpg,0.0463926866651,0.125574931502,0.335975557566,0.00115033809561,0.00516283465549,0.00673337792978,0.0157753508538,0.463234901428
img_05445.jpg,0.36468231678,0.0251495726407,0.0424552448094,0.3020144701,0.12298335135,0.0678301975131,0.00294179748744,0.0719429478049
img_07757.jpg,0.375805318356,0.0739488527179,0.00860219728202,0.00137082836591,0.337487816811,0.0784486755729,0.0084274224937,0.115908890963
img_04375.jpg,0.0621625445783,0.0116105182096,0.0028574555181,0.00115147605538,0.770420491695,0.115041822195,0.00484032835811,0.0319152921438
img_06807.jpg,0.255012184381,0.0541444346309,0.0118837356567,0.00397307379171,0.493021845818,0.0468052327633,0.106415562332,0.0287439934909
img_01724.jpg,0.418050169945,0.0561168752611,0.0743316113949,0.00465993210673,0.113328911364,0.143368586898,0.00364635023288,0.186497613788
img_05731.jpg,0.144061088562,0.0665815621614,0.00491232145578,0.0118443304673,0.72588711977,0.00518992776051,0.0178740154952,0.0236496217549
img_00697.jpg,0.11253798008,0.0523433797061,0.173984587193,0.00472714938223,0.0406170897186,0.041981767863,0.0399800278246,0.533828020096
img_04341.jpg,0.261814892292,0.0271553229541,0.01128263399,0.000858174811583,0.4014351964,0.0635689422488,0.150484964252,0.0833999812603
img_00230.jpg,0.19583427906,0.183064892888,0.0230766814202,0.0147988665849,0.00520046707243,0.0345114022493,0.00729926023632,0.536214113235
img_03166.jpg,0.811180353165,0.0176755599678,0.0102978460491,0.000588466355111,0.124744221568,0.00196350202896,0.00186853518244,0.0316815152764
img_00564.jpg,0.0673498734832,0.0205907188356,0.0111661115661,0.000979781034403,0.762240827084,0.0918554440141,0.0232264380902,0.0225907657295
img_00172.jpg,0.0426047071815,0.00798887573183,0.00964872352779,0.000185066266567,0.892278552055,0.0109025742859,0.0119755174965,0.0244158916175
img_05740.jpg,0.109255492687,0.0782697349787,0.297892570496,0.00183245481458,0.0540081746876,0.120021425188,0.0618992745876,0.276820778847
img_02507.jpg,0.132142826915,0.0760127231479,0.0443127527833,0.00306155509315,0.288360118866,0.213655859232,0.0427737385035,0.199680447578
img_00119.jpg,0.0280860476196,0.0129166236147,0.000843416259158,0.000261706736637,0.934855282307,0.0107795195654,0.000289279036224,0.011968228966
img_05718.jpg,0.187146529555,0.214540302753,0.00692606950179,0.072968184948,0.16265539825,0.170100018382,0.0655858591199,0.120077721775
img_03923.jpg,0.189622417092,0.0775946304202,0.00942023005337,0.38345682621,0.136450767517,0.127008616924,0.0040785879828,0.0723678991199
img_07895.jpg,0.665278971195,0.0842985957861,0.00833266228437,0.00186735088937,0.100815579295,0.0311766937375,0.00329122203402,0.104938872159
img_06037.jpg,0.253412127495,0.0779048651457,0.00718122255057,0.00126729696058,0.284352421761,0.0577106960118,0.230924755335,0.0872466266155
img_03346.jpg,0.13896663487,0.197714149952,0.00573267787695,0.0025177183561,0.0119189433753,0.294109612703,0.0391560606658,0.309884220362
img_04975.jpg,0.187284901738,0.0263922233135,0.00815658643842,0.0116573302075,0.0209895912558,0.080683760345,0.154600262642,0.510235369205
img_04507.jpg,0.08672016114,0.0615518391132,0.0670507997274,0.0027256088797,0.0250059794635,0.00647138198838,0.0269165616482,0.723557770252
img_07086.jpg,0.0633087009192,0.0663072168827,0.0067290472798,0.0335370525718,0.00533545203507,0.352738648653,0.0328151881695,0.439228624105
img_01853.jpg,0.127818703651,0.0575178973377,0.0164964850992,0.0144053986296,0.0316784344614,0.254894703627,0.062554307282,0.434634059668
img_06508.jpg,0.0695755258203,0.0166853554547,0.00276229763404,0.0522985197604,0.809635996819,0.0175845753402,0.00724548241124,0.0242122337222
img_03223.jpg,0.440327316523,0.284827023745,0.00327065447345,0.00469983974472,0.094850115478,0.0997196510434,0.0356507524848,0.0366545692086
img_00985.jpg,0.168761149049,0.0691039189696,0.000852162076626,0.0624676086009,0.0152261443436,0.134781613946,0.014349931851,0.534457504749
img_01552.jpg,0.571005403996,0.116994068027,0.0138732148334,0.00108679686673,0.13094599545,0.0776512101293,0.0176018625498,0.0708414167166
img_02764.jpg,0.406987726688,0.0233768001199,0.0778663754463,0.00175883923657,0.315320640802,0.0109726330265,0.0131419654936,0.150575041771
img_00664.jpg,0.724704384804,0.0535134449601,0.00514902127907,0.00203617825173,0.0987078770995,0.0373483076692,0.0158577822149,0.0626830607653
img_05915.jpg,0.141936138272,0.0316570736468,0.0752833560109,0.00410512741655,0.0454631783068,0.0485910177231,0.0045263376087,0.648437798023
img_03014.jpg,0.0193310417235,0.0282992292196,0.00222057034262,0.000767795892898,0.873135089874,0.0689533725381,0.000655205454677,0.0066376705654
img_03333.jpg,0.18693113327,0.0373615846038,0.00611741701141,0.0189771335572,0.148927241564,0.445653825998,0.0903508886695,0.0656807348132
img_02083.jpg,0.031695317477,0.0112307462841,0.000405368948122,0.000163539123605,0.937692642212,0.0142395775765,0.000569027906749,0.00400379672647
img_06101.jpg,0.189206629992,0.0205810219049,0.103629685938,0.00183709023986,0.0306981988251,0.0368722006679,0.0134607711807,0.603714287281
img_06849.jpg,0.176819160581,0.0182371605188,0.00796733889729,0.00411167927086,0.00874622166157,0.0165377371013,0.114713639021,0.652867138386
img_04520.jpg,0.214087039232,0.0649103522301,0.0291426014155,0.00190830253996,0.0932043269277,0.0359285622835,0.30441981554,0.256398975849
img_00599.jpg,0.183438330889,0.0727233812213,0.00370272551663,0.00360974669456,0.0215548332781,0.145113870502,0.275969684124,0.293887376785
img_02291.jpg,0.497043430805,0.0471716783941,0.00377201242372,0.00063276826404,0.381205826998,0.0230936277658,0.00175574119203,0.0453248769045
img_00865.jpg,0.233607083559,0.390989422798,0.0142997726798,0.0739781484008,0.033632054925,0.172153264284,0.00528506888077,0.0760551765561
img_02159.jpg,0.223967179656,0.158801615238,0.015706833452,0.0843152031302,0.17904099822,0.236504271626,0.00088202446932,0.100781902671
img_02648.jpg,0.208090946078,0.0202179495245,0.130232095718,0.00655282940716,0.0559786446393,0.0553401820362,0.0187791101635,0.504808187485
img_05768.jpg,0.0851816013455,0.0187241211534,0.0303261913359,0.00117515772581,0.0069361384958,0.101814411581,0.222602546215,0.533239841461
img_01781.jpg,0.356199502945,0.037001401186,0.00667303288355,0.34259352088,0.0537317655981,0.0812532827258,0.00213772873394,0.120409749448
img_04624.jpg,0.0902459174395,0.128183498979,0.0274756774306,0.0855085477233,0.024270715192,0.37089663744,0.0341932177544,0.239225804806
img_03078.jpg,0.235116302967,0.492184519768,0.0373450815678,0.0216093380004,0.0150168174878,0.0377161726356,0.00780019210652,0.153211668134
img_02703.jpg,0.18082767725,0.0737736076117,0.017734406516,0.00240411702543,0.321997314692,0.0120762782171,0.0289803668857,0.362206161022
img_01222.jpg,0.311906814575,0.138298422098,0.0137482443824,0.185636207461,0.0103005543351,0.0609638206661,0.0448638796806,0.234282001853
img_05076.jpg,0.203662842512,0.0433883853257,0.00505210272968,0.0838565528393,0.0548897385597,0.171261489391,0.0123063987121,0.425582498312
img_05479.jpg,0.444524884224,0.147560060024,0.01777180098,0.00213069864549,0.0518451407552,0.267465412617,0.00484306691214,0.063858948648
img_01834.jpg,0.112587831914,0.0659749433398,0.100281514227,0.00252046855167,0.0240205340087,0.0421501621604,0.00412249192595,0.648342013359
img_05064.jpg,0.298496097326,0.0660652071238,0.0314776413143,0.0598143078387,0.135074853897,0.226541399956,0.0144647471607,0.168065875769
img_04036.jpg,0.183644875884,0.0547156222165,0.00757636781782,0.00671497546136,0.0108211217448,0.0632357895374,0.409961849451,0.263329446316
img_03726.jpg,0.182731375098,0.184363469481,0.00889835041016,0.0757327079773,0.139752969146,0.206774696708,0.0822579860687,0.119488500059
img_05595.jpg,0.396823823452,0.181076928973,0.0124015277252,0.0112375793979,0.0202848855406,0.118646062911,0.132905304432,0.126623883843
img_02799.jpg,0.575377583504,0.171325996518,0.00847090128809,0.0152686350048,0.0600422881544,0.0125125665218,0.029972448945,0.127029538155
img_07469.jpg,0.142183944583,0.0363178402185,0.0986639931798,0.00396263506263,0.0441900901496,0.0389430597425,0.0226117819548,0.613126635551
img_01627.jpg,0.204841732979,0.503190398216,0.0375054515898,0.015682451427,0.00193201785441,0.0600827373564,0.0422107838094,0.134554415941
img_06189.jpg,0.35385543108,0.328980565071,0.00741304038092,0.00348579068668,0.0704007670283,0.176678866148,0.00230147340335,0.0568840950727
img_07319.jpg,0.202159285545,0.167346119881,0.00273884227499,0.0204235296696,0.0113561404869,0.0556039176881,0.109248206019,0.431123942137
img_04546.jpg,0.112101301551,0.0728145167232,0.042481996119,0.00732608092949,0.0998074039817,0.0903267860413,0.0231181811541,0.552023649216
img_07188.jpg,0.372402489185,0.0731543749571,0.0420899093151,0.000790866324678,0.354571610689,0.023887174204,0.0683235600591,0.0647799968719
img_00398.jpg,0.520679533482,0.0711426585913,0.00512960460037,0.000701609300449,0.245721980929,0.0151317315176,0.0275675039738,0.113925404847
img_05896.jpg,0.357729613781,0.148110151291,0.00609016651288,0.155653864145,0.0178480800241,0.191566705704,0.0750968977809,0.0479045063257
img_01179.jpg,0.603199481964,0.226468324661,0.00278257043101,0.0917764082551,0.0145221268758,0.0435143746436,0.000533775251824,0.0172030236572
img_00974.jpg,0.418389618397,0.402937561274,0.00706364167854,0.0221784897149,0.0506199300289,0.068765796721,0.00429209321737,0.0257528927177
img_04183.jpg,0.437537997961,0.0324307195842,0.0233994591981,0.00651579070836,0.434356898069,0.0329428501427,0.0132865859196,0.0195296388119
img_06806.jpg,0.358336299658,0.19344112277,0.00732336984947,0.00679521728307,0.3399528265,0.0474020950496,0.0100956754759,0.0366534627974
img_05794.jpg,0.706278502941,0.21050158143,0.00512496149167,0.00246338429861,0.00841169245541,0.0483438149095,0.00479496549815,0.0140811335295
img_00484.jpg,0.217652305961,0.33299484849,0.0320435985923,0.108181215823,0.0243698246777,0.0182656142861,0.013743034564,0.252749532461
img_05251.jpg,0.114329718053,0.139699935913,0.0385000780225,0.0100810481235,0.0546809881926,0.207273185253,0.255326449871,0.180108636618
img_03801.jpg,0.457381546497,0.0218522883952,0.01035114564,0.00100327853579,0.363746285439,0.0116515159607,0.00404756795615,0.129966422915
img_05459.jpg,0.588718295097,0.230200245976,0.012146467343,0.0113361757249,0.0332068391144,0.0602032244205,0.00286503159441,0.0613236986101
img_00417.jpg,0.190527841449,0.0495341829956,0.0179001782089,0.000590058974922,0.336238592863,0.00313099264167,0.00126460473984,0.400813490152
img_00483.jpg,0.112182095647,0.0519947223365,0.0375765003264,0.00113358581439,0.658208727837,0.0234775096178,0.0426579527557,0.0727688372135
img_00648.jpg,0.557515323162,0.295932739973,0.0129414657131,0.0121023217216,0.0272706560791,0.00313155842014,0.0122148822993,0.0788910910487
img_04386.jpg,0.155536219478,0.013992767781,0.00122981728055,0.00551087036729,0.127929061651,0.406296133995,0.0665409192443,0.222964122891
img_00729.jpg,0.472516596317,0.0587643608451,0.162724286318,0.00193000223953,0.156564608216,0.0311173349619,0.0288197882473,0.0875630602241
img_07921.jpg,0.0681591182947,0.0540880225599,0.00443519372493,0.0374361686409,0.0347116291523,0.66177636385,0.0259430315346,0.113450527191
img_04250.jpg,0.0539304874837,0.0425838418305,0.0062337894924,0.00375263416208,0.871149241924,0.0153928874061,0.00217394996434,0.00478312093765
img_01673.jpg,0.453851103783,0.0854639932513,0.020167183131,0.000505645177327,0.25916737318,0.0133281778544,0.00378820719197,0.16372834146
img_06210.jpg,0.126181274652,0.0131719158962,0.00203752005473,0.00507055781782,0.0364012084901,0.133186265826,0.0384256951511,0.645525515079
img_06373.jpg,0.178261116147,0.0326514318585,0.136311277747,0.00500480877236,0.0541950426996,0.0456447303295,0.0265824049711,0.521349191666
img_07079.jpg,0.0206890050322,0.0185379665345,0.00712160812691,0.000134337853524,0.909815013409,0.0170572865754,0.00199094577692,0.0246539227664
img_05623.jpg,0.310261100531,0.0842737108469,0.00718604400754,0.00854064803571,0.441968649626,0.105016350746,0.00742773804814,0.0353258214891
img_02146.jpg,0.432309538126,0.0511394366622,0.0178091023117,0.00355335371569,0.288483351469,0.0475990474224,0.0177445281297,0.141361638904
img_02876.jpg,0.0678102374077,0.0444715097547,0.107509687543,0.00172637682408,0.0632206872106,0.0180308967829,0.0244190897793,0.672811448574
img_05015.jpg,0.129521489143,0.0474135167897,0.0145684015006,0.652539134026,0.011459376663,0.0221730768681,0.0165720097721,0.105752974749
img_00676.jpg,0.0283085145056,0.00835503172129,0.000548018375412,0.000158120659762,0.946736931801,0.00978381931782,7.68514291849e-05,0.00603272812441
img_04221.jpg,0.632749319077,0.0497753769159,0.00351635343395,0.0493595823646,0.0328733511269,0.18040664494,0.0135809164494,0.0377383902669
img_05393.jpg,0.256431758404,0.349212437868,0.00894072372466,0.00119406369049,0.0330202132463,0.0555421411991,0.0140841966495,0.281574428082
img_07906.jpg,0.0661691427231,0.021751223132,0.0819859206676,0.00197257474065,0.0156368929893,0.0596387311816,0.0037076449953,0.749137818813
img_07623.jpg,0.154035106301,0.150093600154,0.0266866441816,0.00679424172267,0.0544837042689,0.053960993886,0.00454727653414,0.549398362637
img_03055.jpg,0.288846939802,0.287563920021,0.0148102240637,0.154803290963,0.0125536769629,0.103542514145,0.0328416749835,0.105037756264
img_03995.jpg,0.0598406642675,0.197708502412,0.146900400519,0.0196552146226,0.0294329989702,0.00938632525504,0.0400454886258,0.49703040719
img_00620.jpg,0.481882572174,0.17068451643,0.0636046826839,0.0065148640424,0.0572136603296,0.173153594136,0.00540450261906,0.0415415763855
img_05186.jpg,0.420703083277,0.225047901273,0.00630425987765,0.00212236586958,0.106088854373,0.0504064410925,0.0167032685131,0.172623842955
img_01825.jpg,0.0754696130753,0.777370095253,0.0349827893078,0.00132347317412,0.0638793483377,0.00711502041668,0.00704004615545,0.0328196287155
img_01253.jpg,0.147355124354,0.151983961463,0.134777903557,0.00770206749439,0.12522366643,0.065258257091,0.0494571067393,0.318241834641
img_05722.jpg,0.368209004402,0.0241966471076,0.0203944277018,0.00189754948951,0.168879643083,0.0465765483677,0.196054562926,0.173791617155
img_05587.jpg,0.0709601342678,0.0678728073835,0.00950474198908,0.615431725979,0.0197569448501,0.0708979666233,0.00495240045711,0.140623301268
img_02865.jpg,0.0138977980241,0.0123594310135,0.000856038823258,0.000266179908067,0.92813783884,0.0346432998776,0.000861237349454,0.00897817779332
img_00902.jpg,0.0142896668985,0.103623896837,0.000951104389969,0.000480179412989,0.00260252901353,0.00523569108918,0.854345798492,0.0184710435569
img_07043.jpg,0.087189629674,0.0198925808072,0.0122764492407,0.00966447964311,0.829754829407,0.00528850592673,0.00408398220316,0.0318495854735
img_05292.jpg,0.152422755957,0.018114997074,0.00381747330539,0.00546638807282,0.0424299128354,0.190198391676,0.0263487566262,0.561201334
img_06962.jpg,0.168453082442,0.0425706915557,0.0126820560545,0.0304187163711,0.0171914808452,0.34521484375,0.107149749994,0.276319384575
img_07278.jpg,0.554821908474,0.241086810827,0.0180550031364,0.0193388145417,0.0630200058222,0.00720108672976,0.0102230217308,0.0862532556057
img_00407.jpg,0.133451685309,0.0648356601596,0.016681233421,0.0749180912971,0.0204644296318,0.220258235931,0.00769752869383,0.461693197489
img_03825.jpg,0.580650568008,0.205793827772,0.00601243600249,0.0263019558042,0.0564354807138,0.0465113557875,0.0249519590288,0.0533423535526
img_06272.jpg,0.0135666429996,0.0101031353697,0.000512399536092,0.000597297854256,0.9624761343,0.00305278156884,0.000759866961744,0.00893170386553
img_00650.jpg,0.0942302495241,0.0393749922514,0.0307807233185,0.00419429317117,0.129338681698,0.402018278837,0.0645519718528,0.235510766506
img_03140.jpg,0.226731523871,0.256325185299,0.0247589275241,0.0172899663448,0.172298833728,0.228041678667,0.0167906321585,0.0577631779015
img_01142.jpg,0.45197814703,0.051971398294,0.0286193750799,0.0166312642395,0.0941960588098,0.274452209473,0.0126385055482,0.0695129409432
img_07094.jpg,0.128764972091,0.0953119620681,0.0360710397363,0.00164926715661,0.523125827312,0.0643676668406,0.0379380658269,0.112771190703
img_00773.jpg,0.15391330421,0.257070600986,0.108853392303,0.0189353004098,0.218918055296,0.199810415506,0.000950155314058,0.0415487028658
img_05260.jpg,0.277128458023,0.0623104423285,0.0364222116768,0.00298741459846,0.0996717885137,0.455686658621,0.00265283044428,0.0631402134895
img_02993.jpg,0.0858443081379,0.0352616794407,0.042934127152,0.00685545150191,0.0844970569015,0.0859958082438,0.0291235353798,0.629488050938
img_06475.jpg,0.142028197646,0.0468869991601,0.00179669901263,0.0244662109762,0.0383897721767,0.478506952524,0.0552779659629,0.212647214532
img_06571.jpg,0.417877852917,0.210818320513,0.00854361522943,0.0600692667067,0.0613879747689,0.136961326003,0.00453451136127,0.0998070985079
img_07156.jpg,0.27735838294,0.0946619436145,0.00263760751113,0.0066503235139,0.115474455059,0.467111080885,0.0101668462157,0.0259393751621
img_05766.jpg,0.280237585306,0.339985013008,0.0155325345695,0.0476494506001,0.028676526621,0.0765094161034,0.00417985348031,0.207229673862
img_07833.jpg,0.396660119295,0.346672683954,0.0206604748964,0.0607771910727,0.00924827624112,0.0364305898547,0.00372640485875,0.125824287534
img_03080.jpg,0.557722568512,0.0300108194351,0.0453832894564,0.00391608662903,0.182898163795,0.00556468171999,0.018224325031,0.156280055642
img_02522.jpg,0.367536425591,0.397848248482,0.00383794959635,0.0474277101457,0.0343715362251,0.0945456922054,0.00651515321806,0.0479172319174
img_07062.jpg,0.0778524503112,0.0116373095661,0.00590524822474,0.00154111091979,0.713116466999,0.0987838283181,0.00526567781344,0.0858979672194
img_05192.jpg,0.292785108089,0.0461417399347,0.00193571613636,0.0422829240561,0.0237788986415,0.103571340442,0.0272171031684,0.462287187576
img_02372.jpg,0.0503767058253,0.0338260792196,0.0153618007898,0.000672343070619,0.78509247303,0.0598502121866,0.0147849172354,0.0400354079902
img_07157.jpg,0.240672782063,0.231018319726,0.0827032998204,0.00991997402161,0.0323075428605,0.289005607367,0.0091545227915,0.105217941105
img_05584.jpg,0.506901860237,0.0728535503149,0.126776784658,0.0150967873633,0.0447380281985,0.15937641263,0.000733612570912,0.0735230743885
img_05359.jpg,0.121503748,0.0100816944614,0.00109695049468,0.00892724562436,0.0514521189034,0.364799261093,0.0341033563018,0.408035606146
img_04069.jpg,0.253981560469,0.0185853987932,0.0264700762928,0.573591887951,0.0360118634999,0.0681022107601,0.00187895051204,0.0213780663908
img_02367.jpg,0.324785679579,0.039770886302,0.00160856405273,0.00616214983165,0.590428173542,0.0129887666553,0.00195128109772,0.0223045609891
img_03422.jpg,0.145502358675,0.126470610499,0.0152308559045,0.0910873413086,0.0321776084602,0.295575648546,0.00360226840712,0.290353387594
img_02838.jpg,0.256654828787,0.164799362421,0.282790482044,0.0216650944203,0.0451190248132,0.127146735787,0.00784215610474,0.0939822793007
img_01177.jpg,0.393878549337,0.0714241340756,0.0573121085763,0.0398923568428,0.080250903964,0.241768971086,0.00753269298002,0.107940264046
img_06311.jpg,0.182944774628,0.207194194198,0.00778966955841,0.00877367891371,0.0638976097107,0.31539952755,0.0300231929868,0.183977305889
img_04129.jpg,0.302624225616,0.413154751062,0.0394580215216,0.0308149177581,0.0286892224103,0.0706708133221,0.0141243534163,0.100463762879
img_01955.jpg,0.132643043995,0.107362315059,0.0859307870269,0.00113968760706,0.124917522073,0.0329846963286,0.0237021446228,0.491319775581
img_06783.jpg,0.140567436814,0.0308389030397,0.00690606841817,0.0143687715754,0.0424432344735,0.227643817663,0.0687528774142,0.468478918076
img_03222.jpg,0.154602527618,0.371372312307,0.00262310658582,0.00264709955081,0.0268556922674,0.393915623426,0.0176403094083,0.0303433015943
img_04425.jpg,0.133811190724,0.234132781625,0.0479638762772,0.048793323338,0.0111376689747,0.0327670685947,0.0102754496038,0.481118619442
img_05273.jpg,0.374744057655,0.149193003774,0.102709285915,0.0073108416982,0.0922278091311,0.125780880451,0.0037095292937,0.144324555993
img_00962.jpg,0.134983286262,0.314675062895,0.113222904503,0.00109959009569,0.0358509197831,0.0199764054269,0.0177792310715,0.362412601709
img_00857.jpg,0.648109197617,0.106737889349,0.00963064655662,0.00156097661238,0.106620959938,0.0395756736398,0.0166036710143,0.0711608976126
img_00075.jpg,0.437332510948,0.0656086429954,0.0221681836993,0.0119879618287,0.189148709178,0.141894996166,0.00397985614836,0.127879157662
img_02916.jpg,0.459379911423,0.110418371856,0.0373875722289,0.00346529693343,0.0666177198291,0.232896268368,0.00581106683239,0.0840238034725
img_00285.jpg,0.151593849063,0.18195310235,0.0135386520997,0.00865835137665,0.0279977582395,0.0902668461204,0.138421282172,0.387570142746
